front_index,volume_m3,head_m,pipe_diameter_m,pump_power_kw,turbine_power_kw,efficiency,cost,ml_autonomy_days,location,pv_kwp,daily_energy_kwh,required_autonomy_days,budget_lkr,reservoir_type
10,436.44325717930394,38.300914857595615,0.13393276462226528,2.1201301074584435,2.104123024772948,73.36832427978516,4218823.468549568,0.40105679631233215,Colombo,30.0,50.0,0.4,8000000.0,new_tank
11,435.7953869110778,38.382217849975454,0.13712444839921567,2.1145817422845736,2.042336307317103,73.67487335205078,4227050.279103751,0.40105679631233215,Colombo,30.0,50.0,0.4,8000000.0,new_tank
12,432.6167023357444,38.482569294259335,0.14282215519780675,2.134362496980281,2.039603416778142,74.7672348022461,4228683.772186606,0.40258997678756714,Colombo,30.0,50.0,0.4,8000000.0,new_tank
13,437.49353766922167,38.44241275390513,0.14267505170997485,2.119000634050218,2.038433567266442,74.76750183105469,4265419.977082245,0.40258997678756714,Colombo,30.0,50.0,0.4,8000000.0,new_tank
14,432.66781481714514,42.4967897954416,0.14312465524396312,2.1201362554670147,2.0394666008451967,74.86160278320312,4274808.327031119,0.43048301339149475,Colombo,30.0,50.0,0.4,8000000.0,new_tank
15,425.2102598686066,43.056977610970065,0.15332201582921517,2.117377033419851,2.0534520410997605,75.23316192626953,4275081.109137983,0.425508588552475,Colombo,30.0,50.0,0.4,8000000.0,new_tank
16,434.5487095316903,38.4477007331053,0.1602368912140247,2.1379661873579154,2.0430981745455536,75.55398559570312,4323586.5887502385,0.40258997678756714,Colombo,30.0,50.0,0.4,8000000.0,new_tank
17,433.50466654118355,38.45026732065446,0.16365047101985003,2.1216643437259233,2.039422332815617,75.5549087524414,4331444.719257951,0.40258997678756714,Colombo,30.0,50.0,0.4,8000000.0,new_tank
18,436.00734958744744,38.472479786176436,0.16128195579993743,2.13463034264809,2.0115254937599207,75.56303405761719,4339524.316662574,0.40258997678756714,Colombo,30.0,50.0,0.4,8000000.0,new_tank
19,436.7515831116442,38.35020562853115,0.16084236257277565,2.1397882399986545,2.038006439538497,75.56707763671875,4342258.2493168125,0.40193939208984375,Colombo,30.0,50.0,0.4,8000000.0,new_tank
20,435.6573879408521,41.54900306144174,0.15919803548797692,2.076112993570327,2.043230476088819,75.58981323242188,4366985.058478415,0.4189618229866028,Colombo,30.0,50.0,0.4,8000000.0,new_tank
21,437.76603076538777,41.5342037572495,0.16076139234779516,2.168634589358564,2.043230476088819,75.61182403564453,4392288.621443628,0.4189618229866028,Colombo,30.0,50.0,0.4,8000000.0,new_tank
22,433.6130576004553,38.30137134551869,0.17740230474863258,2.119304035650597,2.0453124977072137,75.68661499023438,4397221.23534208,0.40193939208984375,Colombo,30.0,50.0,0.4,8000000.0,new_tank
23,433.6764662234813,38.74030945685665,0.17658096590506778,2.1191751893831765,2.028771594776093,75.69367218017578,4399963.192705327,0.40458914637565613,Colombo,30.0,50.0,0.4,8000000.0,new_tank
24,434.0498429374482,38.29329869851801,0.17848701165167155,2.1201332811901596,2.0196639250154096,75.73236846923828,4405345.821306141,0.40193939208984375,Colombo,30.0,50.0,0.4,8000000.0,new_tank
25,436.13698894285113,38.301581224673235,0.17928036685576304,2.1186398065099254,2.02069411563927,75.74101257324219,4425708.9422860015,0.40193939208984375,Colombo,30.0,50.0,0.4,8000000.0,new_tank
26,434.41592790898045,38.47200660644311,0.18684141000825777,2.1186940315116733,2.028246250234674,75.76691436767578,4453353.940027764,0.40258997678756714,Colombo,30.0,50.0,0.4,8000000.0,new_tank
27,433.62284391196675,38.28347724934291,0.1899868418984373,2.118656159834107,2.043022946601024,75.8752212524414,4460432.768257489,0.40193939208984375,Colombo,30.0,50.0,0.4,8000000.0,new_tank
28,434.1697800192755,38.300914857595615,0.190053951196371,2.118533190529866,2.167034782466923,75.87582397460938,4468016.406565229,0.40193939208984375,Colombo,30.0,50.0,0.4,8000000.0,new_tank
29,434.1697800192755,38.5747962978915,0.190053951196371,2.1217029666378098,2.1671063042206593,75.87622833251953,4472704.467368286,0.40458914637565613,Colombo,30.0,50.0,0.4,8000000.0,new_tank
30,436.2973245258559,38.443868934257196,0.19001402819014102,2.1186920336622297,2.0384433592201887,75.88187408447266,4484056.952904912,0.40258997678756714,Colombo,30.0,50.0,0.4,8000000.0,new_tank
31,432.6151683838517,38.482556500110945,0.19558705349911942,2.134154760958509,2.0396047792858085,75.9357681274414,4485140.854386161,0.40258997678756714,Colombo,30.0,50.0,0.4,8000000.0,new_tank
32,437.4170040331563,38.48035786413366,0.19573998657678215,2.1201557051663085,2.022816944355167,75.94239807128906,4522832.447523398,0.40258997678756714,Colombo,30.0,50.0,0.4,8000000.0,new_tank
33,437.4170040331563,38.58984039698358,0.19544964877939217,2.1201557051663085,2.040564912634021,75.94280242919922,4523635.577505638,0.40458914637565613,Colombo,30.0,50.0,0.4,8000000.0,new_tank
34,436.8025030103938,41.44341761767227,0.19397599691687836,2.1368508839584943,2.039508173020512,75.94869995117188,4561254.714545431,0.4189618229866028,Colombo,30.0,50.0,0.4,8000000.0,new_tank
35,436.8025030103938,42.41410590311409,0.19397599691687836,2.1368508839584943,2.0094704759834117,75.95547485351562,4577599.163455294,0.42864319682121277,Colombo,30.0,50.0,0.4,8000000.0,new_tank
36,436.7983968871752,42.45672282881324,0.19680053136354625,2.12008290286804,2.104123024772948,75.95674896240234,4596457.789547465,0.42864319682121277,Colombo,30.0,50.0,0.4,8000000.0,new_tank
37,432.6151683838517,38.47221765056983,0.22143154147693145,2.134362496980281,2.0396047792858085,76.09526062011719,4624492.234057365,0.40258997678756714,Colombo,30.0,50.0,0.4,8000000.0,new_tank
38,434.0578136720829,38.392497854136,0.22483596021902108,2.1190619817315595,2.0430068646579156,76.16566467285156,4652917.351028075,0.40193939208984375,Colombo,30.0,50.0,0.4,8000000.0,new_tank
39,434.0456119505895,38.44621065339798,0.22483597741273315,2.129146128180224,2.028612083701423,76.17231750488281,4653800.930547353,0.40258997678756714,Colombo,30.0,50.0,0.4,8000000.0,new_tank
40,436.6767508788923,38.44621065339798,0.22483839558260077,2.129146128180224,2.0284980873929794,76.17830657958984,4674334.90191113,0.40258997678756714,Colombo,30.0,50.0,0.4,8000000.0,new_tank
