volume_m3,head_m,pipe_diameter_m,pump_power_kw,turbine_power_kw,latitude,longitude,location,efficiency,cost,autonomy,autonomy_met,pumped,generated,unmet,curtailed
114.8865622230121,22.780036024572727,0.1710188086066177,5.930216490303498,2.2275792120940943,8.9,79.9,Vavuniya,77.2531446610214,4981094.940691059,0.013313685808282962,0,2073.274794770387,1601.6699764244613,13818.481945723262,48853.73659571373
216.35383544321587,18.820591086787385,0.28497207126629703,10.542079362794436,4.0069628230492125,8.9,79.9,Vavuniya,76.67245826260859,6217142.371728302,0.02071440774110427,0,3260.5109532907377,2499.9138998096223,13015.042062542267,47666.5004371934
66.94654209849611,12.261012732676555,0.19847755161439287,14.609815850020933,5.308946462470597,8.9,79.9,Vavuniya,76.61799058950226,4898694.598337578,0.004175698719642675,0,656.5449272135253,503.0315305483132,14897.538619258676,50270.46646327066
147.96675472642104,13.32171025159816,0.12977883049772207,8.113922492950156,8.33172167807474,8.9,79.9,Vavuniya,74.00127434630744,5365771.683131458,0.010027641414507616,0,1425.2075855281037,1054.6717753710361,14393.725880458165,49501.803804956115
228.75158769200493,10.32231240814864,0.2979088186795572,4.321702172998542,7.921319020099575,8.9,79.9,Vavuniya,76.47509942671516,6317386.526179158,0.01201201260108408,0,1890.1278147645824,1445.4771256332128,14082.098116478286,49036.883575719454
356.0066748853217,10.617439062707712,0.2082209387944993,13.0389327118456,9.800889571691052,8.9,79.9,Vavuniya,73.63730814580714,7951104.033879977,0.019228817649151436,0,2956.559254132698,2177.130648479072,13933.587202058407,47970.45213635147
360.79056262660134,22.260065348366613,0.18904083296733287,5.522892761705193,8.13964598396393,8.9,79.9,Vavuniya,74.96351429555722,8049335.535150039,0.0408560397128667,0,6380.39966644711,4782.971816070764,12375.333038457575,44546.61172403691
401.4342647630147,16.729399265381204,0.2545967237299873,9.144783275653381,3.8401606741270955,8.9,79.9,Vavuniya,76.96828489519618,8426184.063118966,0.03416405784951622,0,5347.475768776968,4115.860384413839,11378.36673092705,45579.5356217072
409.8574609257672,15.794853538949793,0.1038781470932116,9.934932635777791,4.778221901784431,8.9,79.9,Vavuniya,100.0,8466927.904536262,0.03293237950781261,0,1353.7458543701107,1891.1980901992258,13521.62463286658,49573.265536113984
473.62508390367344,27.810719507413502,0.19385229563699763,3.12157009729629,6.334185603756443,8.9,79.9,Vavuniya,75.85115172253046,9396635.674086139,0.06700721736445253,0,10117.713132345818,7674.401938866016,9746.894917801033,40809.29825813852
391.62274214252926,20.14792791805478,0.27140362094543335,14.441910841195252,5.54902646971558,8.9,79.9,Vavuniya,76.84972422440987,8401707.608639127,0.04013959216263455,0,6292.527115568182,4835.789735060361,11471.674635205947,44634.484274916045
80.52436586191043,18.762781450862917,0.11505895042164911,12.136840101121438,9.023223168815173,8.9,79.9,Vavuniya,75.5495378086232,5193905.364625748,0.00768597905065635,0,1139.0127794675575,860.5188904688923,14571.855272709765,49787.998611016665
485.2626993779434,23.41177130201654,0.15811497065458946,6.366992347182038,2.8706770313956396,8.9,79.9,Vavuniya,77.96133998527729,9451353.898314783,0.13670888127509814,0,8851.851061489466,6901.021701038179,8860.593115257094,42075.16032899469
395.0211834556447,25.1992464311962,0.11301919128903867,14.849929279641174,6.504336524456533,8.9,79.9,Vavuniya,97.66987297934364,8394198.918815788,0.05063870636530608,0,4708.37751308641,4598.666336419475,11173.32509149637,46218.63387739774
58.79823689756886,16.424451614638564,0.20248831511911342,13.36879982559003,9.34809777626334,8.9,79.9,Vavuniya,76.62515562238274,4863735.568331805,0.004912808602582022,0,773.0994063178582,592.3886232067758,14816.526240407004,50153.91198416633
185.06724745075397,24.882187342222082,0.1759048343341572,8.487167992080535,4.568142593775734,8.9,79.9,Vavuniya,76.75549059044995,5925978.64799937,0.023425711173139616,0,3643.5777601666928,2796.6459848604727,12820.291323499965,47283.43363031741
428.04513606238964,24.213424143716864,0.2501865463156425,12.617178922047886,3.3786167375006135,8.9,79.9,Vavuniya,77.05777086648709,8820037.160917325,0.05731586642323874,0,8257.442149158333,6363.000850731156,9139.24279232884,42669.569241325786
322.6374738207275,14.127380895493157,0.2531298696095614,13.78543748891672,2.539567399459832,8.9,79.9,Vavuniya,76.9791493859114,7438186.235252628,0.023187350465280268,0,3632.922684124135,2796.5929800865797,12633.486797632775,47294.08870635992
73.31863806690697,26.582379390998263,0.2154488455337229,3.339321435582356,4.372066827781273,8.9,79.9,Vavuniya,76.53600648334977,5067713.17472538,0.009914775941375463,0,1561.6516206745753,1195.2257856468295,14273.196175726836,49365.35976980959
206.6264273299641,10.998417688430322,0.29137819596158737,4.808946866658784,7.217780084911681,8.9,79.9,Vavuniya,76.53287240824154,6049603.156732618,0.011560875881621316,0,1818.3892830091577,1391.665549850537,14116.66568399905,49108.622107475036
239.56256485739573,27.550569720320418,0.1540691108253675,5.05869687343537,6.227262667649465,8.9,79.9,Vavuniya,74.91744923771684,6605081.992871413,0.03357563239586609,0,5214.210199961645,3906.3532797041194,12396.57001833924,45712.80119052245
118.3403975775149,24.158892929057657,0.12374289654933417,5.787136647122846,9.246402294890302,8.9,79.9,Vavuniya,72.71469893442493,5065630.097946037,0.014544028473722359,0,2158.2393941539704,1569.3572777432164,14010.999217147504,48768.77199633014
269.16260273130627,14.461191226054048,0.18519083897904848,7.759130807740272,7.5758149490536795,8.9,79.9,Vavuniya,73.39078827057835,6879154.887821786,0.019801288493420968,0,3043.076625366337,2233.3379230340693,13932.766076570719,47883.934765117854
